user_id,signup_date,signup_channel,age,country,experiment_group,funnel_stage
1434,2026-01-08,Google Ads,43,India,A,Feature Adoption
1435,2026-03-08,Organic Search,22,India,B,Email Verification
1436,2025-09-02,Google Ads,30,United Kingdom,A,Renewal
1437,2025-12-26,Google Ads,62,Canada,B,First Login
1438,2026-01-14,Email Campaign,33,Germany,B,Renewal
1439,2026-01-02,LinkedIn,62,Germany,A,First Login
1440,2026-02-19,Email Campaign,33,United States,A,Renewal
1441,2025-09-21,Organic Search,59,France,A,Feature Adoption
1442,2026-04-27,Email Campaign,30,United States,A,Feature Adoption
1443,2026-02-04,Organic Search,52,United States,A,Feature Adoption
1444,2025-12-05,LinkedIn,64,France,A,First Login
1445,2026-04-20,LinkedIn,27,United States,B,Feature Adoption
1446,2026-01-20,LinkedIn,28,United States,A,Signup
1447,2025-08-05,LinkedIn,44,Canada,A,Subscription
1448,2025-09-26,Organic Search,26,United States,B,Feature Adoption
1449,2025-08-26,Google Ads,29,Australia,B,Subscription
1450,2025-10-07,Organic Search,44,India,B,Renewal
1451,2025-08-25,Referral,36,United States,B,Feature Adoption
1452,2025-08-02,Organic Search,48,United Kingdom,B,Renewal
1453,2025-07-05,Organic Search,18,France,A,Subscription
1454,2025-07-22,Organic Search,18,United Kingdom,B,Subscription
1455,2025-11-14,Email Campaign,39,Canada,A,Feature Adoption
1456,2025-12-23,Email Campaign,41,Australia,A,Feature Adoption
1457,2025-07-30,Email Campaign,24,India,B,Renewal
1458,2026-01-22,LinkedIn,26,India,B,Feature Adoption
1459,2026-03-29,Organic Search,33,Germany,B,Subscription
1460,2026-03-01,Google Ads,18,Germany,A,Renewal
1461,2025-12-12,Organic Search,20,United States,A,Subscription
1462,2026-02-13,Organic Search,65,Canada,A,Email Verification
1463,2026-02-05,Email Campaign,48,India,A,Renewal
1464,2025-08-21,LinkedIn,30,United States,A,Renewal
1465,2026-04-19,LinkedIn,20,Germany,B,Renewal
1466,2025-12-02,Referral,47,India,B,Subscription
1467,2025-08-29,Google Ads,33,United Kingdom,B,Renewal
1468,2025-08-15,Organic Search,19,India,B,Renewal
1469,2026-01-13,LinkedIn,34,United States,A,Renewal
1470,2025-09-02,LinkedIn,58,India,A,Email Verification
1471,2025-12-18,Referral,56,India,B,Feature Adoption
1472,2026-01-12,LinkedIn,45,France,A,Feature Adoption
1473,2025-08-29,Organic Search,39,United States,A,Renewal
1474,2025-08-29,Google Ads,38,United States,A,Feature Adoption
1475,2025-07-01,Organic Search,30,United Kingdom,A,Renewal
1476,2025-12-11,LinkedIn,26,France,A,Feature Adoption
1477,2025-10-22,Organic Search,47,United States,B,Renewal
1478,2025-11-29,Referral,47,Canada,B,Feature Adoption
1479,2025-07-18,Google Ads,62,United States,B,Renewal
1480,2026-04-20,Google Ads,49,Australia,B,Renewal
1481,2025-07-31,Email Campaign,63,United States,B,Subscription
1482,2025-10-24,LinkedIn,29,United States,A,Subscription
1483,2025-12-01,Email Campaign,28,Germany,A,Feature Adoption
1484,2025-12-20,Google Ads,40,Canada,A,Feature Adoption
1485,2026-03-28,LinkedIn,30,United States,A,Feature Adoption
1486,2025-08-19,Organic Search,55,France,A,Email Verification
1487,2025-12-03,Google Ads,26,United States,B,Subscription
1488,2025-09-13,Organic Search,30,Australia,A,Signup
1489,2026-04-21,Organic Search,27,France,B,Renewal
1490,2025-09-25,Email Campaign,48,United States,B,First Login
1491,2026-03-21,LinkedIn,27,United Kingdom,A,Feature Adoption
1492,2025-07-18,Organic Search,37,United States,A,Renewal
1493,2026-01-09,LinkedIn,60,India,A,Subscription
1494,2026-01-12,Organic Search,41,Germany,B,Feature Adoption
1495,2025-09-01,Google Ads,50,Germany,B,Subscription
1496,2026-04-20,Google Ads,24,Germany,A,Feature Adoption
1497,2026-03-05,Email Campaign,37,Germany,A,Email Verification
1498,2025-08-02,LinkedIn,52,India,B,Renewal
1499,2025-07-11,Google Ads,51,Australia,B,Subscription
1500,2026-04-26,Google Ads,59,Australia,B,Renewal
1501,2025-08-30,Organic Search,29,United Kingdom,B,Subscription
1502,2025-12-08,Organic Search,31,United States,A,Email Verification
1503,2025-11-09,Referral,25,United States,A,Feature Adoption
1504,2026-04-05,Organic Search,60,India,B,Feature Adoption
1505,2026-03-23,Referral,52,United States,B,Subscription
1506,2025-12-08,Google Ads,40,India,A,Feature Adoption
1507,2025-08-20,LinkedIn,20,United States,B,Feature Adoption
1508,2025-10-19,Email Campaign,31,United Kingdom,A,Feature Adoption
1509,2026-02-02,Organic Search,42,United States,A,Feature Adoption
1510,2026-02-19,Organic Search,45,United States,A,First Login
1511,2025-10-13,Organic Search,58,Germany,A,Feature Adoption
1512,2026-01-07,Google Ads,50,United Kingdom,A,Feature Adoption
1513,2025-09-17,Organic Search,42,France,B,Subscription
1514,2025-08-09,Organic Search,61,United Kingdom,A,Email Verification
1515,2025-08-15,Google Ads,35,United States,B,Renewal
1516,2025-11-18,Organic Search,32,United States,B,Feature Adoption
1517,2025-09-02,Organic Search,37,Germany,A,Subscription
1518,2025-08-18,Google Ads,36,Germany,A,Feature Adoption
1519,2025-07-25,Organic Search,42,India,B,Renewal
1520,2026-03-30,Google Ads,43,India,B,Feature Adoption
1521,2025-07-05,LinkedIn,60,Germany,B,Feature Adoption
1522,2025-11-14,Organic Search,41,Germany,A,Feature Adoption
1523,2026-01-31,LinkedIn,40,United States,A,Feature Adoption
1524,2025-11-19,Email Campaign,63,United Kingdom,A,Subscription
1525,2025-12-04,LinkedIn,37,United States,B,Feature Adoption
1526,2025-08-16,LinkedIn,33,United States,A,Feature Adoption
1527,2025-07-30,Organic Search,49,United States,A,Signup
1528,2026-02-03,LinkedIn,26,India,B,Subscription
1529,2026-03-30,LinkedIn,57,Canada,B,Renewal
1530,2025-07-04,LinkedIn,65,Germany,B,Renewal
1531,2026-03-28,LinkedIn,46,United States,A,Subscription
1532,2026-03-26,Referral,41,United States,A,Feature Adoption
1533,2025-07-27,Google Ads,41,United States,A,Feature Adoption
1534,2025-11-05,Referral,25,India,B,Subscription
1535,2025-11-13,Organic Search,54,Germany,B,Renewal
1536,2026-03-21,Referral,47,United States,A,Subscription
1537,2025-07-30,Google Ads,39,United Kingdom,B,Feature Adoption
1538,2025-12-27,Referral,40,United States,B,Subscription
1539,2025-10-10,Organic Search,27,United Kingdom,B,Renewal
1540,2025-07-04,Organic Search,32,Germany,B,Feature Adoption
1541,2026-01-03,Google Ads,35,United States,B,Subscription
1542,2026-02-10,Organic Search,45,United States,B,Renewal
1543,2025-10-10,Organic Search,26,United States,B,Subscription
1544,2025-07-17,Organic Search,48,United States,A,Renewal
1545,2025-08-30,Google Ads,61,United Kingdom,A,Feature Adoption
1546,2026-01-21,Google Ads,42,India,B,Renewal
1547,2025-07-11,Organic Search,18,United States,A,Feature Adoption
1548,2025-12-23,Google Ads,18,United Kingdom,B,Feature Adoption
1549,2026-03-06,Organic Search,57,Canada,B,Subscription
1550,2025-11-05,Organic Search,34,United States,A,Feature Adoption
1551,2026-02-05,Organic Search,24,Germany,A,Feature Adoption
1552,2025-10-01,Organic Search,58,India,A,Feature Adoption
1553,2025-09-06,Google Ads,30,United States,A,Feature Adoption
1554,2025-10-11,Organic Search,44,United States,A,Subscription
1555,2025-10-27,Organic Search,21,Canada,A,Feature Adoption
1556,2025-12-03,Organic Search,40,United States,A,Feature Adoption
1557,2025-07-25,Organic Search,60,United States,A,Feature Adoption
1558,2026-02-27,Organic Search,45,United Kingdom,B,Renewal
1559,2026-01-03,Organic Search,60,United States,B,Subscription
1560,2025-09-05,Organic Search,41,Germany,A,Feature Adoption
1561,2026-01-07,Organic Search,55,United States,B,Renewal
1562,2025-09-05,LinkedIn,20,United Kingdom,A,Renewal
1563,2025-10-06,Organic Search,24,Canada,B,Subscription
1564,2025-12-23,Organic Search,30,Canada,A,First Login
1565,2025-09-04,Organic Search,34,United Kingdom,A,Subscription
1566,2026-04-13,Email Campaign,46,India,A,First Login
1567,2026-02-09,Organic Search,50,Canada,A,Feature Adoption
1568,2025-11-18,LinkedIn,20,United States,A,Email Verification
1569,2025-10-06,LinkedIn,61,United States,A,Feature Adoption
1570,2025-08-08,Organic Search,42,France,A,Feature Adoption
1571,2025-11-17,Organic Search,54,United States,B,Subscription
1572,2026-03-20,Google Ads,51,Germany,B,Renewal
1573,2025-11-29,LinkedIn,28,United Kingdom,B,Subscription
1574,2025-11-27,Organic Search,35,United States,A,Feature Adoption
1575,2025-07-27,LinkedIn,31,United States,A,Signup
1576,2025-12-25,LinkedIn,38,India,B,Subscription
1577,2026-04-08,Organic Search,57,United States,B,Renewal
1578,2025-07-06,Referral,35,United States,B,Renewal
1579,2026-04-02,LinkedIn,55,India,B,Subscription
1580,2026-01-12,Email Campaign,58,United States,A,Feature Adoption
1581,2026-02-12,Organic Search,55,United States,A,Renewal
1582,2026-01-19,Organic Search,64,United States,B,Feature Adoption
1583,2026-03-03,Organic Search,29,United States,A,Feature Adoption
1584,2026-04-18,Google Ads,59,Germany,B,Feature Adoption
1585,2025-09-29,Referral,30,Germany,B,Feature Adoption
1586,2025-11-03,Google Ads,43,United Kingdom,B,Subscription
1587,2025-07-07,LinkedIn,19,United States,B,Signup
1588,2025-07-23,Organic Search,35,France,B,Subscription
1589,2025-07-07,LinkedIn,24,United States,A,Subscription
1590,2025-08-13,Organic Search,54,Canada,A,Subscription
1591,2025-12-05,Organic Search,21,United States,A,Feature Adoption
1592,2026-04-05,Organic Search,24,Australia,A,First Login
1593,2026-01-29,Organic Search,19,India,B,Feature Adoption
1594,2025-12-28,LinkedIn,61,United States,B,Renewal
1595,2025-08-27,Google Ads,32,India,B,Renewal
1596,2025-12-30,Organic Search,41,United States,A,Renewal
1597,2025-07-23,LinkedIn,51,United States,B,Feature Adoption
1598,2026-02-03,Organic Search,37,Germany,A,Feature Adoption
1599,2025-08-23,Organic Search,41,Canada,A,Subscription
1600,2025-08-09,LinkedIn,27,India,A,First Login
1601,2025-09-14,Google Ads,48,Germany,A,First Login
1602,2026-02-04,Email Campaign,23,United States,B,Feature Adoption
1603,2026-01-14,Google Ads,48,Canada,A,Feature Adoption
1604,2025-12-18,Organic Search,33,India,B,Subscription
1605,2026-04-02,Google Ads,32,United Kingdom,B,Subscription
1606,2026-02-01,Google Ads,65,France,B,Feature Adoption
1607,2026-01-02,Organic Search,19,India,B,Subscription
1608,2025-09-07,Email Campaign,40,United States,B,Renewal
1609,2025-09-10,Organic Search,53,United States,A,Renewal
1610,2025-11-02,Organic Search,65,United States,B,Renewal
1611,2025-09-12,Google Ads,45,United States,B,Subscription
1612,2026-04-24,Organic Search,28,Australia,B,Feature Adoption
1613,2025-08-10,Organic Search,44,United States,B,Feature Adoption
1614,2025-09-10,LinkedIn,37,Germany,B,Subscription
1615,2026-02-13,LinkedIn,36,Germany,B,First Login
1616,2025-07-17,LinkedIn,28,United States,B,Renewal
1617,2026-02-18,Google Ads,54,Australia,A,Subscription
1618,2026-02-02,Email Campaign,23,United States,A,Renewal
1619,2025-09-03,LinkedIn,21,Canada,B,Feature Adoption
1620,2026-04-13,LinkedIn,62,United States,B,Feature Adoption
1621,2026-01-24,Referral,41,United States,A,Feature Adoption
1622,2025-08-25,Organic Search,39,United States,B,Feature Adoption
1623,2026-04-04,Organic Search,18,United States,A,Feature Adoption
1624,2026-04-09,Organic Search,33,India,B,Renewal
1625,2026-04-16,Organic Search,48,India,B,Feature Adoption
1626,2025-12-06,Organic Search,36,United States,A,Feature Adoption
1627,2025-12-09,LinkedIn,26,Germany,A,Email Verification
1628,2026-01-25,Referral,50,United Kingdom,A,First Login
1629,2026-04-27,LinkedIn,20,Canada,B,Feature Adoption
1630,2026-02-23,Organic Search,63,United Kingdom,B,Feature Adoption
1631,2025-09-11,LinkedIn,50,United States,A,Subscription
1632,2026-03-25,Email Campaign,26,United States,B,Feature Adoption
1633,2026-02-06,Organic Search,61,Germany,B,Feature Adoption
1634,2025-08-08,Email Campaign,49,United Kingdom,B,Signup
1635,2025-12-06,Google Ads,23,India,B,Subscription
1636,2025-09-25,Email Campaign,35,United States,A,Feature Adoption
1637,2025-08-06,Organic Search,34,France,A,Renewal
1638,2026-02-12,LinkedIn,25,United States,A,Feature Adoption
1639,2026-01-03,Referral,57,Canada,A,First Login
1640,2026-01-04,Google Ads,38,United Kingdom,B,Subscription
1641,2026-03-17,Google Ads,61,India,B,Renewal
1642,2025-07-30,LinkedIn,53,United States,B,Renewal
1643,2025-11-26,Google Ads,22,United Kingdom,B,Renewal
1644,2025-08-17,Organic Search,52,Canada,A,Feature Adoption
1645,2025-08-13,Organic Search,43,United States,A,Feature Adoption
1646,2025-12-16,Organic Search,56,United States,B,Subscription
1647,2026-03-01,Organic Search,52,Canada,B,Subscription
1648,2025-10-18,Organic Search,56,United States,A,Email Verification
1649,2026-01-02,LinkedIn,31,India,B,Renewal
1650,2026-02-02,Organic Search,23,United Kingdom,B,Feature Adoption
1651,2025-08-11,Organic Search,44,Germany,A,Subscription
1652,2025-11-10,Organic Search,45,United States,B,Renewal
1653,2025-09-23,Organic Search,48,India,B,Subscription
1654,2025-09-21,Email Campaign,62,Canada,A,Subscription
1655,2026-04-14,LinkedIn,22,United Kingdom,A,Feature Adoption
1656,2025-09-13,Organic Search,64,India,A,Subscription
1657,2025-12-10,Organic Search,27,India,B,Feature Adoption
1658,2026-01-25,Organic Search,46,Germany,A,Renewal
1659,2026-02-16,LinkedIn,20,United Kingdom,B,Renewal
1660,2026-02-01,LinkedIn,56,France,B,Feature Adoption
1661,2025-10-06,Email Campaign,18,United Kingdom,B,Feature Adoption
1662,2025-12-02,Referral,25,United Kingdom,A,Feature Adoption
1663,2026-02-19,Google Ads,52,United States,B,Renewal
1664,2025-12-19,Organic Search,45,United States,B,Subscription
1665,2025-09-22,Google Ads,60,United States,A,Feature Adoption
1666,2025-11-23,LinkedIn,24,India,A,Subscription
1667,2025-08-23,Organic Search,44,United States,B,Subscription
1668,2026-04-05,Organic Search,55,Canada,A,Subscription
1669,2026-02-01,Organic Search,53,France,B,Feature Adoption
1670,2026-02-26,Email Campaign,47,United States,B,Renewal
1671,2026-01-19,Organic Search,32,United States,A,Feature Adoption
1672,2025-11-13,Organic Search,44,India,A,Signup
1673,2026-01-29,Organic Search,41,United States,A,Feature Adoption
1674,2025-12-10,Organic Search,45,India,B,Renewal
1675,2025-10-07,LinkedIn,21,United States,A,Feature Adoption
1676,2025-09-04,Email Campaign,64,United States,B,Renewal
1677,2026-03-22,Organic Search,63,United States,A,Feature Adoption
1678,2026-04-22,LinkedIn,58,Australia,A,Subscription
1679,2025-09-20,Email Campaign,23,United States,B,Signup
1680,2026-04-30,Organic Search,52,United Kingdom,A,Email Verification
1681,2026-01-12,Organic Search,47,Germany,A,Subscription
1682,2025-10-04,Organic Search,37,India,B,Renewal
1683,2026-01-10,LinkedIn,35,Germany,B,Feature Adoption
1684,2025-07-12,LinkedIn,24,United Kingdom,B,Renewal
1685,2025-09-01,Organic Search,29,United States,B,Subscription
1686,2026-01-02,Referral,24,United States,B,Email Verification
1687,2025-08-07,Google Ads,31,United Kingdom,A,Feature Adoption
1688,2025-12-08,LinkedIn,28,Canada,B,Signup
1689,2025-09-30,LinkedIn,20,United Kingdom,B,Feature Adoption
1690,2025-12-25,Google Ads,52,United Kingdom,B,Subscription
1691,2025-11-08,Email Campaign,19,United States,A,Feature Adoption
1692,2025-09-17,Organic Search,31,United States,B,Feature Adoption
1693,2025-08-12,LinkedIn,35,India,B,Feature Adoption
1694,2025-08-17,Organic Search,36,United Kingdom,B,Renewal
1695,2026-02-09,Google Ads,30,United States,B,Feature Adoption
1696,2025-11-21,Email Campaign,55,United States,B,Renewal
1697,2026-03-07,Google Ads,56,Canada,A,Subscription
1698,2025-08-25,LinkedIn,54,Canada,B,Renewal
1699,2025-08-02,Google Ads,50,India,B,Subscription
1700,2026-03-29,Google Ads,29,United States,A,Feature Adoption
1701,2025-10-04,Google Ads,60,United States,B,Feature Adoption
1702,2025-12-08,Organic Search,18,United States,A,Feature Adoption
1703,2026-04-17,LinkedIn,53,India,B,Feature Adoption
1704,2025-10-17,Google Ads,35,United States,A,Renewal
1705,2025-08-08,Google Ads,61,United Kingdom,A,Feature Adoption
1706,2025-12-11,Organic Search,49,United States,B,Renewal
1707,2026-02-01,Organic Search,56,Canada,B,Feature Adoption
1708,2026-04-22,Organic Search,54,United States,A,Renewal
1709,2025-11-23,Organic Search,20,India,A,Renewal
1710,2025-07-21,Organic Search,48,United States,B,Renewal
1711,2025-12-02,Organic Search,43,France,B,Renewal
1712,2026-03-10,LinkedIn,62,United States,A,Feature Adoption
1713,2025-09-01,Referral,24,India,B,First Login
1714,2025-07-06,Organic Search,62,India,A,Feature Adoption
1715,2025-08-15,Organic Search,41,India,A,Feature Adoption
1716,2025-07-03,Email Campaign,34,India,A,Signup
1717,2025-07-25,Email Campaign,39,United States,A,Subscription
1718,2026-01-11,Organic Search,26,United States,A,First Login
1719,2025-12-11,Referral,44,France,A,Subscription
1720,2026-03-25,Google Ads,60,United Kingdom,B,Feature Adoption
1721,2026-03-05,Organic Search,36,United States,A,Feature Adoption
1722,2025-11-02,LinkedIn,31,Germany,A,Email Verification
1723,2026-03-11,Organic Search,31,United States,B,Feature Adoption
1724,2026-03-07,Organic Search,55,United States,A,Feature Adoption
1725,2025-12-08,LinkedIn,47,United States,A,Subscription
1726,2025-08-24,Referral,41,United States,B,Subscription
1727,2026-03-20,Organic Search,22,Canada,B,Feature Adoption
1728,2025-12-05,Email Campaign,24,United Kingdom,B,Renewal
1729,2025-08-26,Organic Search,29,India,B,Subscription
1730,2026-03-29,Google Ads,53,United States,B,Subscription
1731,2025-09-16,Google Ads,39,Canada,B,Feature Adoption
1732,2025-08-20,Organic Search,45,United States,B,Feature Adoption
1733,2025-09-29,Google Ads,49,United Kingdom,A,First Login
1734,2025-07-26,LinkedIn,32,India,B,Renewal
1735,2026-04-21,Organic Search,24,United States,B,Renewal
1736,2026-01-24,Google Ads,64,United States,A,Subscription
1737,2026-03-11,Organic Search,40,France,A,Subscription
1738,2025-11-25,LinkedIn,50,United States,A,Feature Adoption
1739,2025-12-04,Referral,28,Germany,B,First Login
1740,2025-10-04,Organic Search,18,Canada,A,Feature Adoption
1741,2025-07-11,Organic Search,22,United States,B,Renewal
1742,2025-07-05,Google Ads,55,India,B,Renewal
1743,2026-02-27,Organic Search,54,Australia,A,Feature Adoption
1744,2025-10-25,Google Ads,27,United States,A,Email Verification
1745,2025-12-19,Google Ads,52,Germany,B,Subscription
1746,2026-01-03,Google Ads,37,Australia,A,Renewal
1747,2026-03-05,Organic Search,64,Germany,A,First Login
1748,2026-01-27,Referral,27,Germany,B,Email Verification
1749,2026-04-22,LinkedIn,41,India,B,Feature Adoption
1750,2026-01-10,LinkedIn,58,India,A,Renewal
1751,2026-02-16,Email Campaign,29,India,B,Subscription
1752,2025-12-17,Google Ads,35,Canada,B,First Login
1753,2026-03-24,LinkedIn,25,Australia,B,Subscription
1754,2025-12-25,Organic Search,49,India,A,First Login
1755,2025-09-15,Google Ads,53,United States,A,Feature Adoption
1756,2025-11-25,Organic Search,47,United States,B,Feature Adoption
1757,2026-04-30,Organic Search,18,Canada,B,Subscription
1758,2025-07-01,Organic Search,36,United States,A,Feature Adoption
1759,2026-04-14,Organic Search,35,United States,B,Subscription
1760,2026-02-07,Google Ads,32,United States,B,Renewal
1761,2025-11-05,Referral,45,United Kingdom,B,Renewal
1762,2025-11-11,Email Campaign,29,United Kingdom,A,Subscription
1763,2025-12-13,Referral,30,United States,B,Subscription
1764,2025-10-11,Organic Search,54,United States,A,Feature Adoption
1765,2025-10-02,Google Ads,45,India,B,Subscription
1766,2025-12-08,Google Ads,40,Germany,B,Subscription
1767,2026-02-01,Email Campaign,53,Canada,B,Renewal
1768,2025-08-15,LinkedIn,37,United Kingdom,A,Feature Adoption
1769,2026-01-08,Organic Search,54,United Kingdom,A,Email Verification
1770,2026-01-18,Organic Search,47,Germany,A,Renewal
1771,2026-02-21,Referral,35,United States,A,Feature Adoption
1772,2025-12-18,Google Ads,54,Australia,B,Feature Adoption
1773,2025-08-01,Organic Search,50,United Kingdom,A,Email Verification
1774,2025-10-13,Google Ads,49,United Kingdom,B,Renewal
1775,2025-09-18,Organic Search,18,United States,A,Feature Adoption
1776,2025-10-11,Organic Search,56,United States,A,Feature Adoption
1777,2025-11-04,Organic Search,50,Canada,B,First Login
1778,2025-09-01,Organic Search,29,Canada,A,Subscription
1779,2026-04-06,Organic Search,46,United Kingdom,A,Feature Adoption
1780,2026-02-07,Organic Search,27,United States,A,Subscription
1781,2025-09-26,Google Ads,30,Germany,B,Feature Adoption
1782,2025-08-21,Email Campaign,60,Canada,B,Feature Adoption
1783,2025-08-24,Google Ads,27,Australia,B,Subscription
1784,2026-04-15,Google Ads,20,United Kingdom,A,Renewal
1785,2026-02-13,Organic Search,26,India,B,Subscription
1786,2025-11-19,Organic Search,50,United States,A,Feature Adoption
1787,2025-12-26,Referral,50,United Kingdom,B,Subscription
1788,2025-12-28,LinkedIn,47,United Kingdom,A,Subscription
1789,2025-11-20,LinkedIn,43,Germany,B,Renewal
1790,2026-03-05,Google Ads,60,Canada,B,Subscription
1791,2026-03-17,LinkedIn,26,United Kingdom,A,Feature Adoption
1792,2026-04-24,Organic Search,43,United Kingdom,B,Email Verification
1793,2025-09-20,Organic Search,49,Germany,A,Feature Adoption
1794,2025-10-27,Email Campaign,64,Australia,A,First Login
1795,2025-09-28,LinkedIn,44,United States,A,Email Verification
1796,2025-11-06,Organic Search,22,Australia,B,Feature Adoption
1797,2025-07-16,Email Campaign,62,United States,B,Feature Adoption
1798,2026-04-20,Google Ads,49,United States,B,Feature Adoption
1799,2025-10-12,LinkedIn,51,Canada,A,Feature Adoption
1800,2026-04-25,Organic Search,24,India,B,Renewal
1801,2025-07-03,Google Ads,52,Canada,A,Feature Adoption
1802,2026-03-28,Google Ads,54,Australia,A,Feature Adoption
1803,2025-12-30,LinkedIn,26,United Kingdom,A,Feature Adoption
1804,2026-01-09,Referral,26,United Kingdom,A,Feature Adoption
1805,2025-08-30,Google Ads,52,United States,B,Feature Adoption
1806,2025-11-26,Email Campaign,63,United States,B,Renewal
1807,2025-09-19,Email Campaign,54,United States,B,Subscription
1808,2026-03-14,Organic Search,52,United Kingdom,A,First Login
1809,2026-02-27,Email Campaign,59,India,B,Feature Adoption
1810,2025-11-11,Organic Search,21,India,B,Subscription
1811,2025-12-16,Email Campaign,21,Germany,B,Feature Adoption
1812,2026-04-15,Referral,20,Germany,B,Feature Adoption
1813,2026-01-30,Google Ads,23,United Kingdom,A,Feature Adoption
1814,2025-09-05,Organic Search,20,United States,B,Feature Adoption
1815,2025-12-27,Google Ads,32,United States,B,First Login
1816,2025-10-09,Google Ads,61,India,A,Signup
1817,2026-03-04,Organic Search,62,France,B,Subscription
1818,2026-04-08,Organic Search,57,Canada,A,Feature Adoption
1819,2025-10-08,Organic Search,33,India,B,Subscription
1820,2025-10-25,Google Ads,52,France,A,Renewal
1821,2025-07-08,Referral,21,United States,B,Feature Adoption
1822,2025-10-01,Organic Search,56,United States,A,Feature Adoption
1823,2025-11-27,Organic Search,60,United States,B,Feature Adoption
1824,2025-11-06,Email Campaign,63,United States,A,Feature Adoption
1825,2025-10-21,Google Ads,41,United States,A,Feature Adoption
1826,2025-11-03,Google Ads,62,United States,A,First Login
1827,2025-12-25,Referral,57,Germany,B,Feature Adoption
1828,2025-09-09,Referral,37,United Kingdom,A,Feature Adoption
1829,2026-01-07,LinkedIn,20,France,A,Subscription
1830,2026-02-18,Email Campaign,20,United States,B,Subscription
1831,2025-12-01,Referral,35,United States,A,Feature Adoption
1832,2025-07-10,Referral,20,United States,B,Feature Adoption
1833,2026-02-06,Google Ads,20,Germany,A,Feature Adoption
1834,2025-07-14,Referral,39,France,A,Renewal
1835,2026-04-29,Organic Search,64,United States,A,Feature Adoption
1836,2026-02-04,LinkedIn,21,India,A,Feature Adoption
1837,2025-11-25,Referral,47,India,B,Subscription
1838,2026-03-23,Organic Search,47,India,A,Renewal
1839,2025-09-06,Referral,61,United States,A,Email Verification
1840,2025-11-05,LinkedIn,54,United States,B,Subscription
1841,2026-01-02,Organic Search,59,United States,A,Feature Adoption
1842,2025-09-02,Organic Search,34,Germany,A,Feature Adoption
1843,2025-07-09,Google Ads,40,Canada,B,Renewal
1844,2025-10-20,Google Ads,23,United Kingdom,B,Subscription
1845,2025-12-08,Email Campaign,34,Canada,A,Feature Adoption
1846,2026-03-11,Organic Search,27,United Kingdom,A,Subscription
1847,2025-10-28,Organic Search,61,United States,A,Feature Adoption
1848,2025-12-10,Organic Search,21,Germany,A,Renewal
1849,2025-11-09,Organic Search,40,Australia,A,Signup
1850,2025-10-29,Organic Search,46,United States,B,Feature Adoption
1851,2025-10-13,Organic Search,61,United States,B,Subscription
1852,2025-11-22,Organic Search,41,United States,B,Subscription
1853,2026-01-08,Google Ads,57,India,B,Feature Adoption
1854,2025-11-26,Email Campaign,19,India,B,Feature Adoption
1855,2025-12-08,Google Ads,50,France,A,Subscription
1856,2025-10-19,Google Ads,60,United Kingdom,A,Feature Adoption
1857,2025-08-10,Email Campaign,32,India,A,Renewal
1858,2026-04-07,LinkedIn,25,United Kingdom,A,Feature Adoption
1859,2025-07-27,LinkedIn,51,Germany,B,Feature Adoption
1860,2026-04-21,Organic Search,33,United States,A,Renewal
1861,2025-10-27,Google Ads,25,Germany,A,Feature Adoption
1862,2026-01-26,Google Ads,50,United States,B,Feature Adoption
1863,2026-03-05,LinkedIn,44,Canada,B,Renewal
1864,2025-09-03,Email Campaign,44,United States,A,Subscription
1865,2025-11-11,LinkedIn,25,United States,B,Subscription
1866,2025-09-14,Google Ads,30,United Kingdom,A,Renewal
1867,2025-07-08,Organic Search,53,Canada,A,Feature Adoption
1868,2025-08-21,Organic Search,45,United States,B,Feature Adoption
1869,2025-08-07,Organic Search,42,India,A,Feature Adoption
1870,2026-01-22,LinkedIn,36,United States,B,Renewal
1871,2025-12-20,Google Ads,64,United Kingdom,B,Subscription
1872,2025-12-29,Email Campaign,58,India,B,Renewal
1873,2025-11-26,LinkedIn,64,Germany,B,Renewal
1874,2026-03-18,Organic Search,55,India,A,Subscription
1875,2026-02-18,Google Ads,50,Canada,A,Feature Adoption
1876,2025-08-19,Organic Search,21,Canada,A,Renewal
1877,2026-04-23,Google Ads,36,India,B,Feature Adoption
1878,2025-09-30,Email Campaign,65,United States,A,Subscription
1879,2026-02-06,Google Ads,57,United Kingdom,B,Feature Adoption
1880,2025-09-23,Organic Search,46,United States,B,Feature Adoption
1881,2025-11-10,Email Campaign,32,France,A,First Login
1882,2025-10-14,Google Ads,28,United Kingdom,B,Renewal
1883,2026-04-03,Google Ads,49,United States,A,Signup
1884,2025-10-13,Organic Search,45,India,A,Feature Adoption
1885,2026-02-18,Organic Search,63,United States,A,First Login
1886,2026-02-07,Google Ads,26,United States,A,Subscription
1887,2025-08-29,Email Campaign,65,Australia,A,Subscription
1888,2025-12-15,Organic Search,47,United States,A,Feature Adoption
1889,2025-08-07,LinkedIn,20,United States,B,Renewal
1890,2026-03-24,Organic Search,60,Australia,A,Feature Adoption
1891,2025-07-05,Organic Search,32,United Kingdom,A,Feature Adoption
1892,2025-09-16,Google Ads,49,United States,B,Feature Adoption
1893,2025-08-15,Email Campaign,65,India,B,Subscription
1894,2026-03-09,Google Ads,29,United States,B,Subscription
1895,2026-01-11,LinkedIn,40,United States,B,Subscription
1896,2025-10-01,Referral,36,Australia,A,Feature Adoption
1897,2026-01-17,Google Ads,36,United Kingdom,B,Feature Adoption
1898,2025-11-25,Google Ads,33,Canada,A,First Login
1899,2026-02-23,Email Campaign,40,Germany,A,Subscription
